listing_id,property_name,address,property_type,property_subtype,usage_type,status,sq_ft,price_per_sq_ft,price_basis,sale_price,cap_rate,availability,availability_date,market,country_code,country,state_province,city,locality,neighborhood,submarket,postal_code,geo_lat,geo_lng,map_url,facing,furnishing_status,loading_access,dock_doors,drive_in_doors,parking_spaces,nearest_highway,rail_access,additional_information
LC-DE-2273,HafenCity Specialty 2273,"8678 Market St, Hamburg",mixed_use,specialty,mixed_use,leased,59051,41.00,annual_rent,50783860,0.0712,Leased,2026-05-19,Hamburg,DE,Germany,Hamburg,Hamburg,HafenCity,HafenCity,Hamburg - HafenCity,DE-5570,53.516332,9.999026,"https://www.google.com/maps/search/?api=1&query=53.516332,9.999026",north,furnished,,,,628,A7,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in Hamburg - HafenCity."
LC-US-1085,Fulton Market Adaptive Reuse 1085,"4618 Spruce Rd, Chicago",hospitality,adaptive_reuse,hospitality,withdrawn,56885,45.00,annual_rent,28044305,,Withdrawn,2026-05-19,Chicago,US,United States,IL,Chicago,Fulton Market,Fulton Market,Chicago - Fulton Market,88152,41.926724,-87.666581,"https://www.google.com/maps/search/?api=1&query=41.926724,-87.666581",corner,furnished,,,,483,I-94,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on hospitality use in Chicago - Fulton Market."
LC-DK-2014,Nordhavn Warehouse 2014,"97 Beacon Ave, Copenhagen",industrial,warehouse,logistics,available,219272,38.00,annual_rent,61396160,0.0596,Immediate,2026-05-19,Copenhagen,DK,Denmark,Capital Region,Copenhagen,Nordhavn,Nordhavn,Copenhagen - Nordhavn,DK-1605,55.681310,12.551415,"https://www.google.com/maps/search/?api=1&query=55.681310,12.551415",dual_aspect,partially_furnished,grade_level,14,5,406,E20,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Copenhagen - Nordhavn."
LC-US-1171,Queens Purpose Built 1171,"9053 Spruce Ln, New York",mixed_use,purpose_built,mixed_use,leased,68378,65.00,annual_rent,43146518,0.0689,Leased,2026-05-19,New York,US,United States,NY,New York,Queens,Queens,New York - Queens,15613,40.726069,-73.916512,"https://www.google.com/maps/search/?api=1&query=40.726069,-73.916512",east,unfurnished,,,,588,I-95,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in New York - Queens."
LC-GB-2212,Ancoats Cold Storage 2212,"8133 Gallery Loop, Manchester",industrial,cold_storage,logistics,available,173895,53.00,annual_rent,95120565,0.0598,Immediate,2026-05-19,Manchester,GB,United Kingdom,England,Manchester,Ancoats,Ancoats,Manchester - Ancoats,GB-3655,53.411160,-2.155595,"https://www.google.com/maps/search/?api=1&query=53.411160,-2.155595",west,partially_furnished,shared_yard,35,0,498,M60,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Manchester - Ancoats."
LC-US-0757,NoMa Build To Rent 757,"851 Beacon Loop, Washington",multifamily,build_to_rent,residential,under_offer,112973,36.00,annual_rent,84729750,0.0580,Under offer,2026-06-15,Washington DC,US,United States,DC,Washington,NoMa,NoMa,Washington DC - NoMa,86442,38.850807,-77.124602,"https://www.google.com/maps/search/?api=1&query=38.850807,-77.124602",corner,unfurnished,,,,389,I-395,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on residential use in Washington DC - NoMa."
LC-US-0818,Mission Bay Warehouse 818,"2949 Orchard Row, San Francisco",industrial,warehouse,logistics,available,74617,55.00,annual_rent,56708920,0.0688,Immediate,2026-05-19,San Francisco Bay Area,US,United States,CA,San Francisco,Mission Bay,Mission Bay,San Francisco Bay Area - Mission Bay,90244,37.746463,-122.400164,"https://www.google.com/maps/search/?api=1&query=37.746463,-122.400164",south,warm_shell,dock_high,41,1,248,I-80,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in San Francisco Bay Area - Mission Bay."
LC-FR-1487,Venissieux Adaptive Reuse 1487,"6069 Market Ln, Lyon",hospitality,adaptive_reuse,hospitality,withdrawn,52873,50.00,annual_rent,13165377,,Withdrawn,2026-05-19,Lyon,FR,France,Auvergne-Rhone-Alpes,Lyon,Venissieux,Venissieux,Lyon - Venissieux,FR-7736,45.789283,4.768501,"https://www.google.com/maps/search/?api=1&query=45.789283,4.768501",courtyard,furnished,,,,67,A7,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on hospitality use in Lyon - Venissieux."
LC-CA-2353,Financial District Restaurant Ready 2353,"4967 Harbor Ave, Toronto",retail,restaurant_ready,retail,coming_soon,26791,63.00,annual_rent,17628478,0.0544,Q3 2026,2026-09-01,Toronto,CA,Canada,ON,Toronto,Financial District,Financial District,Toronto - Financial District,CA-5825,43.654148,-79.419286,"https://www.google.com/maps/search/?api=1&query=43.654148,-79.419286",north,unfurnished,,,,326,401,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on retail use in Toronto - Financial District."
LC-DE-1713,HafenCity Distribution 1713,"4422 Logistics Rd, Hamburg",industrial,distribution,logistics,available,93426,44.00,annual_rent,30550302,0.0593,Immediate,2026-05-19,Hamburg,DE,Germany,Hamburg,Hamburg,HafenCity,HafenCity,Hamburg - HafenCity,DE-7843,53.475317,10.000902,"https://www.google.com/maps/search/?api=1&query=53.475317,10.000902",north,shell,dock_high,2,4,107,A24,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Hamburg - HafenCity."
LC-US-1157,South Lake Union Highrise 1157,"5881 Foundry Row, Seattle",multifamily,highrise,residential,under_offer,133649,62.00,annual_rent,73506950,0.0581,Under offer,2026-06-15,Seattle,US,United States,WA,Seattle,South Lake Union,South Lake Union,Seattle - South Lake Union,10444,47.556336,-122.401020,"https://www.google.com/maps/search/?api=1&query=47.556336,-122.401020",corner,furnished,,,,452,I-90,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on residential use in Seattle - South Lake Union."
LC-DK-1734,Nordhavn Medical Office 1734,"7813 Market Row, Copenhagen",office,medical_office,office,available,48091,76.00,annual_rent,24670683,0.0656,Immediate,2026-05-19,Copenhagen,DK,Denmark,Capital Region,Copenhagen,Nordhavn,Nordhavn,Copenhagen - Nordhavn,DK-7009,55.723867,12.586343,"https://www.google.com/maps/search/?api=1&query=55.723867,12.586343",dual_aspect,turnkey,,,,87,Ring 3,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in Copenhagen - Nordhavn."
LC-US-1015,Queens Last Mile 1015,"5002 Market Way, New York",industrial,last_mile,logistics,available,146489,49.00,annual_rent,100198476,0.0716,Immediate,2026-05-19,New York,US,United States,NY,New York,Queens,Queens,New York - Queens,73225,40.753925,-74.060284,"https://www.google.com/maps/search/?api=1&query=40.753925,-74.060284",courtyard,unfurnished,shared_yard,2,5,694,I-95,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in New York - Queens."
LC-US-0596,Inland Empire Specialty 596,"4468 Union Row, Los Angeles",data_center,specialty,data_center,unknown,79106,51.00,annual_rent,48966614,0.0526,Unknown,2026-05-19,Los Angeles/Inland Empire,US,United States,CA,Los Angeles,Inland Empire,Inland Empire,Los Angeles/Inland Empire - Inland Empire,35035,34.104743,-118.242891,"https://www.google.com/maps/search/?api=1&query=34.104743,-118.242891",west,warm_shell,,,,78,I-10,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on data_center use in Los Angeles/Inland Empire - Inland Empire."
LC-DE-2161,HafenCity Garden 2161,"7381 River Ave, Hamburg",multifamily,garden,residential,under_offer,154172,34.00,annual_rent,130275340,0.0610,Under offer,2026-06-15,Hamburg,DE,Germany,Hamburg,Hamburg,HafenCity,HafenCity,Hamburg - HafenCity,DE-2436,53.625792,10.032203,"https://www.google.com/maps/search/?api=1&query=53.625792,10.032203",north,unfurnished,,,,586,A1,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on residential use in Hamburg - HafenCity."
LC-US-0171,Cambridge Adaptive Reuse 171,"5399 Logistics Loop, Boston",mixed_use,adaptive_reuse,mixed_use,leased,90378,45.00,annual_rent,83238138,0.0652,Leased,2026-05-19,Boston,US,United States,MA,Boston,Cambridge,Cambridge,Boston - Cambridge,49373,42.302428,-71.103798,"https://www.google.com/maps/search/?api=1&query=42.302428,-71.103798",east,shell,,,,456,Route 1,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in Boston - Cambridge."
LC-US-0326,Brooklyn Coworking Ready 326,"9791 Beacon Way, New York",office,coworking_ready,office,available,64482,70.00,annual_rent,33724086,0.0618,Immediate,2026-05-19,New York,US,United States,NY,New York,Brooklyn,Brooklyn,New York - Brooklyn,42476,40.703490,-73.998933,"https://www.google.com/maps/search/?api=1&query=40.703490,-73.998933",dual_aspect,warm_shell,,,,227,I-278,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in New York - Brooklyn."
LC-US-1362,LoDo Build To Rent 1362,"7405 Harbor Loop, Denver",multifamily,build_to_rent,residential,under_offer,206202,54.00,annual_rent,171766266,0.0567,Under offer,2026-06-15,Denver,US,United States,CO,Denver,LoDo,LoDo,Denver - LoDo,69350,39.653301,-105.057818,"https://www.google.com/maps/search/?api=1&query=39.653301,-105.057818",south,turnkey,,,,46,E-470,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on residential use in Denver - LoDo."
LC-GB-1721,Shoreditch Cold Storage 1721,"264 Spruce Rd, London",industrial,cold_storage,logistics,available,180835,40.00,annual_rent,57324695,0.0560,Immediate,2026-05-19,London,GB,United Kingdom,England,London,Shoreditch,Shoreditch,London - Shoreditch,GB-5727,51.582186,-0.084907,"https://www.google.com/maps/search/?api=1&query=51.582186,-0.084907",north,furnished,shared_yard,22,3,527,M4,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in London - Shoreditch."
LC-US-1385,Uptown Adaptive Reuse 1385,"5880 Beacon Pkwy, Dallas",hospitality,adaptive_reuse,hospitality,withdrawn,80718,48.00,annual_rent,72000456,,Withdrawn,2026-05-19,Dallas-Fort Worth,US,United States,TX,Dallas,Uptown,Uptown,Dallas-Fort Worth - Uptown,64116,32.741006,-96.766199,"https://www.google.com/maps/search/?api=1&query=32.741006,-96.766199",north,furnished,,,,154,I-30,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on hospitality use in Dallas-Fort Worth - Uptown."
LC-DE-1740,Tempelhof Creative 1740,"5910 Foundry Rd, Berlin",office,creative,office,coming_soon,8831,65.00,annual_rent,3691358,0.0615,Q4 2026,2026-11-01,Berlin,DE,Germany,Berlin,Berlin,Tempelhof,Tempelhof,Berlin - Tempelhof,DE-4419,52.536640,13.435498,"https://www.google.com/maps/search/?api=1&query=52.536640,13.435498",west,turnkey,,,,158,A113,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in Berlin - Tempelhof."
LC-US-0364,Bellevue Garden 364,"7480 Orchard Rd, Seattle",multifamily,garden,residential,under_offer,116560,49.00,annual_rent,43476880,0.0618,Under offer,2026-06-15,Seattle,US,United States,WA,Seattle,Bellevue,Bellevue,Seattle - Bellevue,49274,47.594512,-122.371170,"https://www.google.com/maps/search/?api=1&query=47.594512,-122.371170",west,partially_furnished,,,,301,I-5,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on residential use in Seattle - Bellevue."
LC-DE-1852,Tempelhof Showroom 1852,"5245 Logistics Pkwy, Berlin",retail,showroom,retail,coming_soon,35154,49.00,annual_rent,33115068,0.0702,Q3 2026,2026-08-01,Berlin,DE,Germany,Berlin,Berlin,Tempelhof,Tempelhof,Berlin - Tempelhof,DE-2102,52.481817,13.491841,"https://www.google.com/maps/search/?api=1&query=52.481817,13.491841",west,partially_furnished,,,,439,A100,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on retail use in Berlin - Tempelhof."
LC-US-0588,Union Market Campus 588,"4265 Logistics Ave, Washington",hospitality,campus,hospitality,withdrawn,32890,77.00,annual_rent,19997120,,Withdrawn,2026-05-19,Washington DC,US,United States,DC,Washington,Union Market,Union Market,Washington DC - Union Market,51636,38.952726,-77.119896,"https://www.google.com/maps/search/?api=1&query=38.952726,-77.119896",west,turnkey,,,,22,I-495,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on hospitality use in Washington DC - Union Market."
LC-FR-1878,Le Marais Mixed Use Site 1878,"6264 Logistics Rd, Paris",land,mixed_use_site,development,sold,,115.00,annual_rent,383733790,,Sold,2026-05-19,Paris,FR,France,Ile-de-France,Paris,Le Marais,Le Marais,Paris - Le Marais,FR-5215,48.857869,2.311678,"https://www.google.com/maps/search/?api=1&query=48.857869,2.311678",dual_aspect,turnkey,,,,567,A86,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on development use in Paris - Le Marais."
LC-US-0450,Downtown Showroom 450,"3870 Market Ln, Houston",retail,showroom,retail,coming_soon,22112,56.00,annual_rent,15677408,0.0629,Q4 2026,2026-11-01,Houston,US,United States,TX,Houston,Downtown,Downtown,Houston - Downtown,96785,29.769273,-95.335436,"https://www.google.com/maps/search/?api=1&query=29.769273,-95.335436",south,turnkey,,,,697,I-610,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on retail use in Houston - Downtown."
LC-DE-1601,HafenCity Flex 1601,"7557 Foundry Ave, Hamburg",industrial,flex,logistics,available,72119,44.00,annual_rent,66061004,0.0539,Immediate,2026-05-19,Hamburg,DE,Germany,Hamburg,Hamburg,HafenCity,HafenCity,Hamburg - HafenCity,DE-7830,53.585773,10.067769,"https://www.google.com/maps/search/?api=1&query=53.585773,10.067769",north,furnished,dock_high,22,5,107,A7,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Hamburg - HafenCity."
LC-SE-1509,Norrmalm Cold Storage 1509,"9695 Harbor Pkwy, Stockholm",industrial,cold_storage,logistics,available,195734,44.00,annual_rent,45997490,0.0711,Immediate,2026-05-19,Stockholm,SE,Sweden,Stockholm County,Stockholm,Norrmalm,Norrmalm,Stockholm - Norrmalm,SE-7078,59.315712,18.147912,"https://www.google.com/maps/search/?api=1&query=59.315712,18.147912",corner,shell,grade_level,23,5,229,Route 73,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Stockholm - Norrmalm."
LC-US-1203,Las Colinas Last Mile 1203,"9260 Foundry Rd, Dallas",industrial,last_mile,logistics,available,165849,55.00,annual_rent,105314115,0.0634,Immediate,2026-05-19,Dallas-Fort Worth,US,United States,TX,Dallas,Las Colinas,Las Colinas,Dallas-Fort Worth - Las Colinas,90669,32.771450,-96.780128,"https://www.google.com/maps/search/?api=1&query=32.771450,-96.780128",east,shell,dock_high,23,4,568,I-635,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Dallas-Fort Worth - Las Colinas."
LC-US-1094,Back Bay Adaptive Reuse 1094,"3565 Spruce Rd, Boston",data_center,adaptive_reuse,data_center,pipeline,78490,67.00,annual_rent,32494860,,Pipeline delivery,2027-03-01,Boston,US,United States,MA,Boston,Back Bay,Back Bay,Boston - Back Bay,91800,42.397943,-71.054609,"https://www.google.com/maps/search/?api=1&query=42.397943,-71.054609",dual_aspect,warm_shell,,,,209,I-93,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on data_center use in Boston - Back Bay."
LC-ES-1787,Zona Franca Specialty 1787,"1359 Market Rd, Barcelona",hospitality,specialty,hospitality,withdrawn,13901,56.00,annual_rent,2543883,,Withdrawn,2026-05-19,Barcelona,ES,Spain,Catalonia,Barcelona,Zona Franca,Zona Franca,Barcelona - Zona Franca,ES-2590,41.345825,2.138525,"https://www.google.com/maps/search/?api=1&query=41.345825,2.138525",east,furnished,,,,699,AP-7,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on hospitality use in Barcelona - Zona Franca."
LC-GB-1946,Salford Restaurant Ready 1946,"7263 Spruce Rd, Manchester",retail,restaurant_ready,retail,coming_soon,22543,80.00,annual_rent,10888269,0.0598,Q3 2026,2026-07-01,Manchester,GB,United Kingdom,England,Manchester,Salford,Salford,Manchester - Salford,GB-8082,53.516870,-2.261027,"https://www.google.com/maps/search/?api=1&query=53.516870,-2.261027",south,warm_shell,,,,433,M62,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on retail use in Manchester - Salford."
LC-US-0633,Domain Class B 633,"9516 Canal Row, Austin",office,class_b,office,available,5378,88.00,annual_rent,2775048,0.0775,Immediate,2026-05-19,Austin,US,United States,TX,Austin,Domain,Domain,Austin - Domain,86406,30.211167,-97.655864,"https://www.google.com/maps/search/?api=1&query=30.211167,-97.655864",north,shell,,,,471,SH 130,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in Austin - Domain."
LC-US-0479,Vernon Infill Land 479,"4327 River St, Los Angeles",land,infill_land,development,sold,,114.00,annual_rent,751434988,,Sold,2026-05-19,Los Angeles/Inland Empire,US,United States,CA,Los Angeles,Vernon,Vernon,Los Angeles/Inland Empire - Vernon,47036,33.965614,-118.180998,"https://www.google.com/maps/search/?api=1&query=33.965614,-118.180998",courtyard,furnished,,,,449,I-10,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on development use in Los Angeles/Inland Empire - Vernon."
LC-US-0494,Pioneer Square Urban 494,"4323 Skyline Loop, Seattle",data_center,urban,data_center,pipeline,20839,83.00,annual_rent,12461722,,Pipeline delivery,2027-03-01,Seattle,US,United States,WA,Seattle,Pioneer Square,Pioneer Square,Seattle - Pioneer Square,49163,47.525390,-122.285737,"https://www.google.com/maps/search/?api=1&query=47.525390,-122.285737",dual_aspect,warm_shell,,,,13,I-90,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on data_center use in Seattle - Pioneer Square."
LC-US-1202,River North Flex 1202,"8491 Spruce Row, Chicago",industrial,flex,logistics,available,29211,47.00,annual_rent,5374824,0.0544,Immediate,2026-05-19,Chicago,US,United States,IL,Chicago,River North,River North,Chicago - River North,82118,41.863104,-87.680423,"https://www.google.com/maps/search/?api=1&query=41.863104,-87.680423",south,warm_shell,shared_yard,12,5,390,I-94,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Chicago - River North."
LC-US-0501,Uptown Distribution 501,"2594 Foundry St, Dallas",industrial,distribution,logistics,available,212132,51.00,annual_rent,189221744,0.0545,Immediate,2026-05-19,Dallas-Fort Worth,US,United States,TX,Dallas,Uptown,Uptown,Dallas-Fort Worth - Uptown,58927,32.715102,-96.790105,"https://www.google.com/maps/search/?api=1&query=32.715102,-96.790105",corner,shell,shared_yard,7,1,48,I-635,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Dallas-Fort Worth - Uptown."
LC-US-0480,San Mateo Development Site 480,"8518 Market Way, San Francisco",land,development_site,development,sold,,65.00,annual_rent,29766347,,Sold,2026-05-19,San Francisco Bay Area,US,United States,CA,San Francisco,San Mateo,San Mateo,San Francisco Bay Area - San Mateo,85592,37.799240,-122.480935,"https://www.google.com/maps/search/?api=1&query=37.799240,-122.480935",street_front,turnkey,,,,383,I-880,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on development use in San Francisco Bay Area - San Mateo."
LC-GB-1750,Salford Neighborhood Center 1750,"9112 Spruce Way, Manchester",retail,neighborhood_center,retail,coming_soon,19687,61.00,annual_rent,15237738,0.0677,Q4 2026,2026-11-01,Manchester,GB,United Kingdom,England,Manchester,Salford,Salford,Manchester - Salford,GB-8492,53.517215,-2.244010,"https://www.google.com/maps/search/?api=1&query=53.517215,-2.244010",dual_aspect,partially_furnished,,,,569,M60,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on retail use in Manchester - Salford."
LC-US-0272,San Mateo Purpose Built 272,"8187 River Pkwy, San Francisco",mixed_use,purpose_built,mixed_use,leased,148083,51.00,annual_rent,60417864,0.0702,Leased,2026-05-19,San Francisco Bay Area,US,United States,CA,San Francisco,San Mateo,San Mateo,San Francisco Bay Area - San Mateo,95696,37.787125,-122.423297,"https://www.google.com/maps/search/?api=1&query=37.787125,-122.423297",street_front,warm_shell,,,,431,I-80,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in San Francisco Bay Area - San Mateo."
LC-US-0185,NoMa Specialty 185,"4801 Union Row, Washington",hospitality,specialty,hospitality,withdrawn,87846,91.00,annual_rent,65796654,,Withdrawn,2026-05-19,Washington DC,US,United States,DC,Washington,NoMa,NoMa,Washington DC - NoMa,44390,38.886193,-77.096883,"https://www.google.com/maps/search/?api=1&query=38.886193,-77.096883",north,furnished,,,,25,I-66,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on hospitality use in Washington DC - NoMa."
LC-US-0491,Aurora Specialty 491,"9710 Spruce Row, Denver",medical,specialty,medical,pipeline,62372,85.00,annual_rent,13721840,,Pipeline delivery,2027-03-01,Denver,US,United States,CO,Denver,Aurora,Aurora,Denver - Aurora,66186,39.788185,-104.914602,"https://www.google.com/maps/search/?api=1&query=39.788185,-104.914602",east,furnished,,,,100,I-70,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on medical use in Denver - Aurora."
LC-US-0348,Central Park Storefront 348,"1842 River Ave, Denver",retail,storefront,retail,coming_soon,20036,65.00,annual_rent,9737496,0.0748,Q3 2026,2026-09-01,Denver,US,United States,CO,Denver,Central Park,Central Park,Denver - Central Park,11674,39.741051,-104.913280,"https://www.google.com/maps/search/?api=1&query=39.741051,-104.913280",west,turnkey,,,,342,E-470,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on retail use in Denver - Central Park."
LC-IT-2138,Zona Tortona Coworking Ready 2138,"9582 Gallery St, Milan",office,coworking_ready,office,coming_soon,58510,58.00,annual_rent,39552760,0.0611,Q3 2026,2026-09-01,Milan,IT,Italy,Lombardy,Milan,Zona Tortona,Zona Tortona,Milan - Zona Tortona,IT-7237,45.474405,9.136433,"https://www.google.com/maps/search/?api=1&query=45.474405,9.136433",south,warm_shell,,,,642,A7,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in Milan - Zona Tortona."
LC-DE-1727,Billbrook Medical Office 1727,"2983 Orchard Row, Hamburg",office,medical_office,office,available,60982,55.00,annual_rent,31527694,0.0696,Immediate,2026-05-19,Hamburg,DE,Germany,Hamburg,Hamburg,Billbrook,Billbrook,Hamburg - Billbrook,DE-7875,53.522285,9.979262,"https://www.google.com/maps/search/?api=1&query=53.522285,9.979262",courtyard,furnished,,,,438,A7,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in Hamburg - Billbrook."
LC-FR-1753,Part-Dieu Showroom 1753,"5720 River Rd, Lyon",retail,showroom,retail,coming_soon,16648,73.00,annual_rent,5477192,0.0518,Q3 2026,2026-09-01,Lyon,FR,France,Auvergne-Rhone-Alpes,Lyon,Part-Dieu,Part-Dieu,Lyon - Part-Dieu,FR-2459,45.732687,4.790472,"https://www.google.com/maps/search/?api=1&query=45.732687,4.790472",north,unfurnished,,,,466,A6,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on retail use in Lyon - Part-Dieu."
LC-DE-1642,Kreuzberg Storefront 1642,"8900 Canal Pkwy, Berlin",retail,storefront,retail,coming_soon,10087,50.00,annual_rent,6465767,0.0566,Q3 2026,2026-08-01,Berlin,DE,Germany,Berlin,Berlin,Kreuzberg,Kreuzberg,Berlin - Kreuzberg,DE-6972,52.479966,13.444864,"https://www.google.com/maps/search/?api=1&query=52.479966,13.444864",south,partially_furnished,,,,102,A100,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on retail use in Berlin - Kreuzberg."
LC-ES-1702,Chamartin Warehouse 1702,"3474 River Row, Madrid",industrial,warehouse,logistics,available,94216,50.00,annual_rent,33540896,0.0715,Immediate,2026-05-19,Madrid,ES,Spain,Community of Madrid,Madrid,Chamartin,Chamartin,Madrid - Chamartin,ES-9944,40.366077,-3.742301,"https://www.google.com/maps/search/?api=1&query=40.366077,-3.742301",dual_aspect,partially_furnished,dock_high,40,4,319,M-30,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Madrid - Chamartin."
LC-SE-1803,Kista Distribution 1803,"8284 Spruce Ln, Stockholm",industrial,distribution,logistics,available,224585,57.00,annual_rent,101063250,0.0535,Immediate,2026-05-19,Stockholm,SE,Sweden,Stockholm County,Stockholm,Kista,Kista,Stockholm - Kista,SE-7080,59.326452,18.110060,"https://www.google.com/maps/search/?api=1&query=59.326452,18.110060",east,shell,grade_level,21,5,553,Route 73,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Stockholm - Kista."
LC-US-0763,South Congress Highrise 763,"3441 Skyline Pkwy, Austin",multifamily,highrise,residential,under_offer,126077,52.00,annual_rent,104769987,0.0550,Under offer,2026-06-15,Austin,US,United States,TX,Austin,South Congress,South Congress,Austin - South Congress,81712,30.252849,-97.817880,"https://www.google.com/maps/search/?api=1&query=30.252849,-97.817880",east,unfurnished,,,,129,I-35,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on residential use in Austin - South Congress."
LC-US-0805,SoMa Flex 805,"6864 Beacon Row, San Francisco",industrial,flex,logistics,available,138680,37.00,annual_rent,36750200,0.0571,Immediate,2026-05-19,San Francisco Bay Area,US,United States,CA,San Francisco,SoMa,SoMa,San Francisco Bay Area - SoMa,38769,37.743600,-122.436352,"https://www.google.com/maps/search/?api=1&query=37.743600,-122.436352",corner,unfurnished,dock_high,24,4,579,US 101,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in San Francisco Bay Area - SoMa."
