listing_id,property_name,address,property_type,property_subtype,usage_type,status,sq_ft,price_per_sq_ft,price_basis,sale_price,cap_rate,availability,availability_date,market,country_code,country,state_province,city,locality,neighborhood,submarket,postal_code,geo_lat,geo_lng,map_url,facing,furnishing_status,loading_access,dock_doors,drive_in_doors,parking_spaces,nearest_highway,rail_access,additional_information
LC-FR-1738,Le Marais Creative 1738,"4926 Canal St, Paris",office,creative,office,coming_soon,17940,64.00,annual_rent,15948660,0.0580,Q3 2026,2026-09-01,Paris,FR,France,Ile-de-France,Paris,Le Marais,Le Marais,Paris - Le Marais,FR-7639,48.807687,2.397864,"https://www.google.com/maps/search/?api=1&query=48.807687,2.397864",south,partially_furnished,,,,407,A1,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in Paris - Le Marais."
LC-US-0619,Katy Flex 619,"9581 Logistics Loop, Houston",industrial,flex,logistics,available,63355,45.00,annual_rent,59300280,0.0591,Immediate,2026-05-19,Houston,US,United States,TX,Houston,Katy,Katy,Houston - Katy,66366,29.842845,-95.319136,"https://www.google.com/maps/search/?api=1&query=29.842845,-95.319136",east,unfurnished,dock_high,32,2,123,I-10,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Houston - Katy."
LC-US-0337,SoMa Class B 337,"7417 Market Ln, San Francisco",office,class_b,office,coming_soon,21548,78.00,annual_rent,13165828,0.0693,Q3 2026,2026-08-01,San Francisco Bay Area,US,United States,CA,San Francisco,SoMa,SoMa,San Francisco Bay Area - SoMa,38290,37.854962,-122.473826,"https://www.google.com/maps/search/?api=1&query=37.854962,-122.473826",north,unfurnished,,,,43,US 101,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in San Francisco Bay Area - SoMa."
LC-US-1016,Somerville Last Mile 1016,"6303 Foundry Ln, Boston",industrial,last_mile,logistics,available,183821,44.00,annual_rent,116174872,0.0694,Immediate,2026-05-19,Boston,US,United States,MA,Boston,Somerville,Somerville,Boston - Somerville,30860,42.396049,-71.087622,"https://www.google.com/maps/search/?api=1&query=42.396049,-71.087622",street_front,warm_shell,cross_dock,38,1,590,I-93,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Boston - Somerville."
LC-US-1074,Downtown Adaptive Reuse 1074,"543 Orchard Pkwy, Houston",mixed_use,adaptive_reuse,mixed_use,leased,52672,68.00,annual_rent,34552832,0.0637,Leased,2026-05-19,Houston,US,United States,TX,Houston,Downtown,Downtown,Houston - Downtown,33692,29.733042,-95.388907,"https://www.google.com/maps/search/?api=1&query=29.733042,-95.388907",south,turnkey,,,,392,I-610,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in Houston - Downtown."
LC-FR-1654,Le Marais Restaurant Ready 1654,"5324 Spruce Ave, Paris",retail,restaurant_ready,retail,under_offer,17044,76.00,annual_rent,3340624,0.0604,Under offer,2026-06-15,Paris,FR,France,Ile-de-France,Paris,Le Marais,Le Marais,Paris - Le Marais,FR-5211,48.942174,2.386247,"https://www.google.com/maps/search/?api=1&query=48.942174,2.386247",dual_aspect,partially_furnished,,,,559,A1,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on retail use in Paris - Le Marais."
LC-SE-1467,Kista Specialty 1467,"4710 Harbor Loop, Stockholm",mixed_use,specialty,mixed_use,leased,81966,55.00,annual_rent,31884774,0.0539,Leased,2026-05-19,Stockholm,SE,Sweden,Stockholm County,Stockholm,Kista,Kista,Stockholm - Kista,SE-6697,59.249348,18.110919,"https://www.google.com/maps/search/?api=1&query=59.249348,18.110919",east,shell,,,,278,Route 73,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in Stockholm - Kista."
LC-US-0237,NoMa Class B 237,"8450 Beacon Loop, Washington",office,class_b,office,coming_soon,29653,59.00,annual_rent,15538172,0.0820,Q3 2026,2026-08-01,Washington DC,US,United States,DC,Washington,NoMa,NoMa,Washington DC - NoMa,88982,38.872060,-77.070217,"https://www.google.com/maps/search/?api=1&query=38.872060,-77.070217",corner,shell,,,,697,I-495,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in Washington DC - NoMa."
LC-US-1378,Pioneer Square Industrial Outdoor Storage 1378,"5689 Beacon Ave, Seattle",land,industrial_outdoor_storage,development,sold,,112.00,annual_rent,503817732,,Sold,2026-05-19,Seattle,US,United States,WA,Seattle,Pioneer Square,Pioneer Square,Seattle - Pioneer Square,37866,47.684439,-122.265384,"https://www.google.com/maps/search/?api=1&query=47.684439,-122.265384",harbor_view,partially_furnished,,,,687,I-5,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on development use in Seattle - Pioneer Square. Harbor-view frontage is part of this deterministic coastal demo profile."
LC-US-0807,Queens Warehouse 807,"2600 Market Ave, New York",industrial,warehouse,logistics,available,51168,44.00,annual_rent,23946624,0.0604,Immediate,2026-05-19,New York,US,United States,NY,New York,Queens,Queens,New York - Queens,77169,40.768780,-73.928860,"https://www.google.com/maps/search/?api=1&query=40.768780,-73.928860",courtyard,shell,grade_level,27,5,370,I-495,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in New York - Queens."
LC-US-1061,Energy Corridor Garden 1061,"2221 Logistics Row, Houston",multifamily,garden,residential,under_offer,91410,52.00,annual_rent,81994770,0.0465,Under offer,2026-06-15,Houston,US,United States,TX,Houston,Energy Corridor,Energy Corridor,Houston - Energy Corridor,16359,29.829823,-95.385641,"https://www.google.com/maps/search/?api=1&query=29.829823,-95.385641",corner,furnished,,,,678,I-45,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on residential use in Houston - Energy Corridor."
LC-US-0836,Westside Class B 836,"973 Market St, Atlanta",office,class_b,office,coming_soon,29140,78.00,annual_rent,18591320,0.0678,Q3 2026,2026-07-01,Atlanta,US,United States,GA,Atlanta,Westside,Westside,Atlanta - Westside,84104,33.776664,-84.312221,"https://www.google.com/maps/search/?api=1&query=33.776664,-84.312221",west,warm_shell,,,,254,I-85,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in Atlanta - Westside."
LC-US-0140,Central Park Medical Office 140,"5697 Union Rd, Denver",office,medical_office,office,coming_soon,8274,86.00,annual_rent,6883968,0.0598,Q4 2026,2026-11-01,Denver,US,United States,CO,Denver,Central Park,Central Park,Denver - Central Park,81195,39.741483,-105.044507,"https://www.google.com/maps/search/?api=1&query=39.741483,-105.044507",west,warm_shell,,,,574,I-70,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in Denver - Central Park."
LC-DE-2021,HafenCity Warehouse 2021,"3000 Canal Rd, Hamburg",industrial,warehouse,logistics,available,152513,40.00,annual_rent,60700174,0.0531,Immediate,2026-05-19,Hamburg,DE,Germany,Hamburg,Hamburg,HafenCity,HafenCity,Hamburg - HafenCity,DE-3579,53.632969,10.055903,"https://www.google.com/maps/search/?api=1&query=53.632969,10.055903",waterfront,furnished,grade_level,37,2,111,A7,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Hamburg - HafenCity. Waterfront-oriented frontage is part of this deterministic coastal demo profile."
LC-US-1290,Capitol Riverfront Purpose Built 1290,"7981 Spruce Ave, Washington",medical,purpose_built,medical,pipeline,12375,84.00,annual_rent,9924750,,Pipeline delivery,2027-03-01,Washington DC,US,United States,DC,Washington,Capitol Riverfront,Capitol Riverfront,Washington DC - Capitol Riverfront,38202,38.931676,-76.975644,"https://www.google.com/maps/search/?api=1&query=38.931676,-76.975644",south,turnkey,,,,421,I-495,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on medical use in Washington DC - Capitol Riverfront."
LC-ES-1744,Coslada Storefront 1744,"8462 Orchard Row, Madrid",retail,storefront,retail,coming_soon,13640,60.00,annual_rent,11075680,0.0719,Q4 2026,2026-10-01,Madrid,ES,Spain,Community of Madrid,Madrid,Coslada,Coslada,Madrid - Coslada,ES-2859,40.442983,-3.790656,"https://www.google.com/maps/search/?api=1&query=40.442983,-3.790656",street_front,partially_furnished,,,,295,M-30,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on retail use in Madrid - Coslada."
LC-US-0428,San Mateo Class A 428,"7016 Orchard Pkwy, San Francisco",office,class_a,office,available,76759,65.00,annual_rent,46285677,0.0725,Immediate,2026-05-19,San Francisco Bay Area,US,United States,CA,San Francisco,San Mateo,San Mateo,San Francisco Bay Area - San Mateo,73545,37.805260,-122.371796,"https://www.google.com/maps/search/?api=1&query=37.805260,-122.371796",west,warm_shell,,,,189,I-80,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in San Francisco Bay Area - San Mateo."
LC-SE-2069,Norrmalm Specialty 2069,"7073 Spruce Row, Stockholm",mixed_use,specialty,mixed_use,leased,107666,65.00,annual_rent,28962154,0.0528,Leased,2026-05-19,Stockholm,SE,Sweden,Stockholm County,Stockholm,Norrmalm,Norrmalm,Stockholm - Norrmalm,SE-9029,59.327443,18.120237,"https://www.google.com/maps/search/?api=1&query=59.327443,18.120237",corner,furnished,,,,661,E18,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in Stockholm - Norrmalm."
LC-US-0890,River North Purpose Built 890,"2547 Gallery Row, Chicago",medical,purpose_built,medical,pipeline,126307,84.00,annual_rent,43954836,,Pipeline delivery,2027-03-01,Chicago,US,United States,IL,Chicago,River North,River North,Chicago - River North,30456,41.915167,-87.574383,"https://www.google.com/maps/search/?api=1&query=41.915167,-87.574383",south,warm_shell,,,,477,I-94,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on medical use in Chicago - River North."
LC-US-0750,East Austin Showroom 750,"1291 Logistics Row, Austin",retail,showroom,retail,coming_soon,26916,39.00,annual_rent,4844880,0.0720,Q4 2026,2026-11-01,Austin,US,United States,TX,Austin,East Austin,East Austin,Austin - East Austin,71067,30.260212,-97.702031,"https://www.google.com/maps/search/?api=1&query=30.260212,-97.702031",dual_aspect,turnkey,,,,10,SH 130,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on retail use in Austin - East Austin."
LC-US-1434,Buckhead Coworking Ready 1434,"3770 Canal Row, Atlanta",office,coworking_ready,office,available,66339,62.00,annual_rent,14528241,0.0763,Immediate,2026-05-19,Atlanta,US,United States,GA,Atlanta,Buckhead,Buckhead,Atlanta - Buckhead,53703,33.756739,-84.413891,"https://www.google.com/maps/search/?api=1&query=33.756739,-84.413891",south,turnkey,,,,89,I-285,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in Atlanta - Buckhead."
LC-US-0426,LoDo Medical Office 426,"3827 Foundry Row, Denver",office,medical_office,office,available,6824,88.00,annual_rent,3794144,0.0746,Immediate,2026-05-19,Denver,US,United States,CO,Denver,LoDo,LoDo,Denver - LoDo,27997,39.657792,-104.956047,"https://www.google.com/maps/search/?api=1&query=39.657792,-104.956047",south,turnkey,,,,338,E-470,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in Denver - LoDo."
LC-DK-2154,Nordhavn High Street 2154,"5677 Foundry Rd, Copenhagen",retail,high_street,retail,under_offer,7250,54.00,annual_rent,2037250,0.0722,Under offer,2026-06-15,Copenhagen,DK,Denmark,Capital Region,Copenhagen,Nordhavn,Nordhavn,Copenhagen - Nordhavn,DK-8782,55.754874,12.572066,"https://www.google.com/maps/search/?api=1&query=55.754874,12.572066",bay_front,turnkey,,,,541,Ring 3,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on retail use in Copenhagen - Nordhavn. Bay-front exposure is part of this deterministic coastal demo profile."
LC-ES-1772,Coslada Urban 1772,"791 Foundry Way, Madrid",mixed_use,urban,mixed_use,leased,79838,64.00,annual_rent,18761930,0.0659,Leased,2026-05-19,Madrid,ES,Spain,Community of Madrid,Madrid,Coslada,Coslada,Madrid - Coslada,ES-5354,40.405228,-3.765485,"https://www.google.com/maps/search/?api=1&query=40.405228,-3.765485",west,warm_shell,,,,605,M-40,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in Madrid - Coslada."
LC-US-0729,SoHo Creative 729,"9143 Foundry Row, New York",office,creative,office,available,68762,82.00,annual_rent,25235654,0.0530,Immediate,2026-05-19,New York,US,United States,NY,New York,SoHo,SoHo,New York - SoHo,18543,40.764521,-74.088752,"https://www.google.com/maps/search/?api=1&query=40.764521,-74.088752",north,shell,,,,473,I-495,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in New York - SoHo."
LC-GB-1735,Park Royal Coworking Ready 1735,"4525 Beacon Row, London",office,coworking_ready,office,available,87021,67.00,annual_rent,78928047,0.0765,Immediate,2026-05-19,London,GB,United Kingdom,England,London,Park Royal,Park Royal,London - Park Royal,GB-5722,51.544009,-0.151356,"https://www.google.com/maps/search/?api=1&query=51.544009,-0.151356",courtyard,unfurnished,,,,477,M25,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in London - Park Royal."
LC-US-0022,East Austin Last Mile 22,"6251 River Rd, Austin",industrial,last_mile,logistics,available,223945,54.00,annual_rent,65391940,0.0533,Immediate,2026-05-19,Austin,US,United States,TX,Austin,East Austin,East Austin,Austin - East Austin,59709,30.200569,-97.726496,"https://www.google.com/maps/search/?api=1&query=30.200569,-97.726496",dual_aspect,partially_furnished,cross_dock,24,5,44,I-35,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Austin - East Austin."
LC-US-0986,South Bay Specialty 986,"6719 Market Loop, Los Angeles",hospitality,specialty,hospitality,withdrawn,39105,79.00,annual_rent,10362825,,Withdrawn,2026-05-19,Los Angeles/Inland Empire,US,United States,CA,Los Angeles,South Bay,South Bay,Los Angeles/Inland Empire - South Bay,52594,34.130256,-118.313797,"https://www.google.com/maps/search/?api=1&query=34.130256,-118.313797",south,warm_shell,,,,313,I-10,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on hospitality use in Los Angeles/Inland Empire - South Bay."
LC-US-0103,Oakland Cold Storage 103,"5394 Logistics St, San Francisco",industrial,cold_storage,logistics,available,77872,54.00,annual_rent,24529680,0.0620,Immediate,2026-05-19,San Francisco Bay Area,US,United States,CA,San Francisco,Oakland,Oakland,San Francisco Bay Area - Oakland,59164,37.774730,-122.391265,"https://www.google.com/maps/search/?api=1&query=37.774730,-122.391265",courtyard,unfurnished,shared_yard,16,6,551,US 101,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in San Francisco Bay Area - Oakland."
LC-ES-1563,Zona Franca Highrise 1563,"2733 Gallery Loop, Barcelona",multifamily,highrise,residential,under_offer,142862,33.00,annual_rent,108432258,0.0570,Under offer,2026-06-15,Barcelona,ES,Spain,Catalonia,Barcelona,Zona Franca,Zona Franca,Barcelona - Zona Franca,ES-8892,41.376841,2.088163,"https://www.google.com/maps/search/?api=1&query=41.376841,2.088163",east,shell,,,,325,C-32,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on residential use in Barcelona - Zona Franca."
LC-CA-2397,Financial District Urban 2397,"5532 Spruce Rd, Toronto",self_storage,urban,self_storage,unknown,8980,39.00,annual_rent,7192980,0.0675,Unknown,2026-05-19,Toronto,CA,Canada,ON,Toronto,Financial District,Financial District,Toronto - Financial District,CA-5561,43.572939,-79.337176,"https://www.google.com/maps/search/?api=1&query=43.572939,-79.337176",waterfront,shell,,,,437,QEW,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on self_storage use in Toronto - Financial District. Waterfront-oriented frontage is part of this deterministic coastal demo profile."
LC-FR-1920,Rungis Distribution 1920,"8911 Beacon Ln, Paris",industrial,distribution,logistics,available,105776,41.00,annual_rent,24116928,0.0680,Immediate,2026-05-19,Paris,FR,France,Ile-de-France,Paris,Rungis,Rungis,Paris - Rungis,FR-5630,48.852766,2.372402,"https://www.google.com/maps/search/?api=1&query=48.852766,2.372402",street_front,turnkey,grade_level,30,6,468,A86,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Paris - Rungis."
LC-GB-1974,Salford Purpose Built 1974,"4224 Logistics Pkwy, Manchester",mixed_use,purpose_built,mixed_use,leased,27137,39.00,annual_rent,23880560,0.0576,Leased,2026-05-19,Manchester,GB,United Kingdom,England,Manchester,Salford,Salford,Manchester - Salford,GB-3323,53.516830,-2.155720,"https://www.google.com/maps/search/?api=1&query=53.516830,-2.155720",dual_aspect,turnkey,,,,596,M56,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in Manchester - Salford."
LC-US-0469,SoHo Specialty 469,"5370 Orchard Loop, New York",mixed_use,specialty,mixed_use,leased,139463,66.00,annual_rent,46720105,0.0680,Leased,2026-05-19,New York,US,United States,NY,New York,SoHo,SoHo,New York - SoHo,85914,40.739803,-74.034648,"https://www.google.com/maps/search/?api=1&query=40.739803,-74.034648",corner,unfurnished,,,,373,I-95,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in New York - SoHo."
LC-US-0726,South Bay Coworking Ready 726,"4387 River Ln, Los Angeles",office,coworking_ready,office,available,11421,67.00,annual_rent,8245962,0.0699,Immediate,2026-05-19,Los Angeles/Inland Empire,US,United States,CA,Los Angeles,South Bay,South Bay,Los Angeles/Inland Empire - South Bay,92241,34.025150,-118.288118,"https://www.google.com/maps/search/?api=1&query=34.025150,-118.288118",dual_aspect,turnkey,,,,166,SR 60,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in Los Angeles/Inland Empire - South Bay."
LC-US-1387,South Congress Purpose Built 1387,"4386 Canal St, Austin",hospitality,purpose_built,hospitality,withdrawn,31911,51.00,annual_rent,13530264,,Withdrawn,2026-05-19,Austin,US,United States,TX,Austin,South Congress,South Congress,Austin - South Congress,90865,30.269618,-97.688538,"https://www.google.com/maps/search/?api=1&query=30.269618,-97.688538",east,unfurnished,,,,168,I-35,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on hospitality use in Austin - South Congress."
LC-DE-1671,Billbrook Urban 1671,"3254 Harbor Ave, Hamburg",mixed_use,urban,mixed_use,leased,123782,34.00,annual_rent,100882330,0.0535,Leased,2026-05-19,Hamburg,DE,Germany,Hamburg,Hamburg,Billbrook,Billbrook,Hamburg - Billbrook,DE-8458,53.478078,10.023534,"https://www.google.com/maps/search/?api=1&query=53.478078,10.023534",courtyard,shell,,,,593,A24,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on mixed_use use in Hamburg - Billbrook."
LC-SE-2097,Norrmalm Adaptive Reuse 2097,"3897 Union Ln, Stockholm",self_storage,adaptive_reuse,self_storage,unknown,61868,72.00,annual_rent,54753180,0.0737,Unknown,2026-05-19,Stockholm,SE,Sweden,Stockholm County,Stockholm,Norrmalm,Norrmalm,Stockholm - Norrmalm,SE-3040,59.354657,17.998296,"https://www.google.com/maps/search/?api=1&query=59.354657,17.998296",north,shell,,,,439,Route 73,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on self_storage use in Stockholm - Norrmalm."
LC-IT-1746,Zona Tortona Showroom 1746,"126 Beacon Rd, Milan",retail,showroom,retail,coming_soon,3415,42.00,annual_rent,884485,0.0704,Q3 2026,2026-07-01,Milan,IT,Italy,Lombardy,Milan,Zona Tortona,Zona Tortona,Milan - Zona Tortona,IT-4426,45.448030,9.221503,"https://www.google.com/maps/search/?api=1&query=45.448030,9.221503",south,turnkey,,,,335,A51,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on retail use in Milan - Zona Tortona."
LC-US-1316,Union Market Warehouse 1316,"9398 Orchard Ln, Washington",industrial,warehouse,logistics,available,202553,54.00,annual_rent,100061182,0.0742,Immediate,2026-05-19,Washington DC,US,United States,DC,Washington,Union Market,Union Market,Washington DC - Union Market,20286,38.819486,-77.006477,"https://www.google.com/maps/search/?api=1&query=38.819486,-77.006477",west,warm_shell,cross_dock,41,3,476,I-66,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Washington DC - Union Market."
LC-FR-1851,Venissieux Showroom 1851,"4295 Orchard Rd, Lyon",retail,showroom,retail,coming_soon,34998,96.00,annual_rent,29503314,0.0615,Q3 2026,2026-07-01,Lyon,FR,France,Auvergne-Rhone-Alpes,Lyon,Venissieux,Venissieux,Lyon - Venissieux,FR-6634,45.815415,4.749028,"https://www.google.com/maps/search/?api=1&query=45.815415,4.749028",east,shell,,,,380,A43,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on retail use in Lyon - Venissieux."
LC-US-0261,SoHo Highrise 261,"7265 Beacon Ln, New York",multifamily,highrise,residential,under_offer,23697,54.00,annual_rent,18957600,0.0399,Under offer,2026-06-15,New York,US,United States,NY,New York,SoHo,SoHo,New York - SoHo,92810,40.801758,-73.978813,"https://www.google.com/maps/search/?api=1&query=40.801758,-73.978813",corner,shell,,,,344,I-495,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on residential use in New York - SoHo."
LC-DE-1965,HafenCity Garden 1965,"1283 Canal Rd, Hamburg",multifamily,garden,residential,under_offer,160234,56.00,annual_rent,45025754,0.0585,Under offer,2026-06-15,Hamburg,DE,Germany,Hamburg,Hamburg,HafenCity,HafenCity,Hamburg - HafenCity,DE-3486,53.605026,9.937460,"https://www.google.com/maps/search/?api=1&query=53.605026,9.937460",waterfront,shell,,,,77,A24,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on residential use in Hamburg - HafenCity. Waterfront-oriented frontage is part of this deterministic coastal demo profile."
LC-US-0030,Buckhead Coworking Ready 30,"6173 Canal Loop, Atlanta",office,coworking_ready,office,available,75830,52.00,annual_rent,30180340,0.0544,Immediate,2026-05-19,Atlanta,US,United States,GA,Atlanta,Buckhead,Buckhead,Atlanta - Buckhead,85913,33.828161,-84.390412,"https://www.google.com/maps/search/?api=1&query=33.828161,-84.390412",dual_aspect,turnkey,,,,591,I-285,nearby_intermodal,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on office use in Atlanta - Buckhead."
LC-US-0307,Katy Last Mile 307,"9084 Skyline St, Houston",industrial,last_mile,logistics,available,143689,50.00,annual_rent,53595997,0.0632,Immediate,2026-05-19,Houston,US,United States,TX,Houston,Katy,Katy,Houston - Katy,44356,29.836549,-95.308426,"https://www.google.com/maps/search/?api=1&query=29.836549,-95.308426",east,unfurnished,grade_level,7,4,426,I-10,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Houston - Katy."
LC-US-0095,Airport South Urban 95,"5463 Logistics Row, Atlanta",data_center,urban,data_center,pipeline,10269,75.00,annual_rent,4826430,,Pipeline delivery,2027-03-01,Atlanta,US,United States,GA,Atlanta,Airport South,Airport South,Atlanta - Airport South,36900,33.714125,-84.383829,"https://www.google.com/maps/search/?api=1&query=33.714125,-84.383829",courtyard,furnished,,,,41,I-85,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on data_center use in Atlanta - Airport South."
LC-US-0717,Seaport Flex 717,"8216 Orchard Row, Boston",industrial,flex,logistics,available,138501,57.00,annual_rent,89748648,0.0505,Immediate,2026-05-19,Boston,US,United States,MA,Boston,Seaport,Seaport,Boston - Seaport,33862,42.425477,-71.019805,"https://www.google.com/maps/search/?api=1&query=42.425477,-71.019805",waterfront,shell,grade_level,15,1,467,Route 1,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Boston - Seaport. Waterfront-oriented frontage is part of this deterministic coastal demo profile."
LC-US-0162,River North Highrise 162,"91 Market Rd, Chicago",multifamily,highrise,residential,under_offer,23667,43.00,annual_rent,5443410,0.0530,Under offer,2026-06-15,Chicago,US,United States,IL,Chicago,River North,River North,Chicago - River North,54655,41.806145,-87.674501,"https://www.google.com/maps/search/?api=1&query=41.806145,-87.674501",south,turnkey,,,,298,I-290,metro_adjacent,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on residential use in Chicago - River North."
LC-ES-2081,22@ Development Site 2081,"4074 Skyline St, Barcelona",land,development_site,development,sold,,38.00,annual_rent,740619450,,Sold,2026-05-19,Barcelona,ES,Spain,Catalonia,Barcelona,22@,22@,Barcelona - 22@,ES-2631,41.319573,2.183410,"https://www.google.com/maps/search/?api=1&query=41.319573,2.183410",waterfront,furnished,,,,152,AP-7,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on development use in Barcelona - 22@. Waterfront-oriented frontage is part of this deterministic coastal demo profile."
LC-US-0622,South Bay Flex 622,"3128 Market Pkwy, Los Angeles",industrial,flex,logistics,available,62039,45.00,annual_rent,52609072,0.0684,Immediate,2026-05-19,Los Angeles/Inland Empire,US,United States,CA,Los Angeles,South Bay,South Bay,Los Angeles/Inland Empire - South Bay,67435,34.134825,-118.194021,"https://www.google.com/maps/search/?api=1&query=34.134825,-118.194021",dual_aspect,partially_furnished,shared_yard,28,2,357,I-5,none_reported,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on logistics use in Los Angeles/Inland Empire - South Bay."
LC-US-1352,Bellevue High Street 1352,"2243 Harbor Pkwy, Seattle",retail,high_street,retail,coming_soon,36653,43.00,annual_rent,9896310,0.0489,Q3 2026,2026-08-01,Seattle,US,United States,WA,Seattle,Bellevue,Bellevue,Seattle - Bellevue,98868,47.560901,-122.405672,"https://www.google.com/maps/search/?api=1&query=47.560901,-122.405672",street_front,warm_shell,,,,634,I-90,freight_spur_possible,"Deterministic demo enrichment: public geospatial-style address/locality backbone, synthetic CRE commercial profile, review focus on retail use in Seattle - Bellevue."
